Client_Name,Industry,Country,Service_Used,Project_Duration_Days,Project_Cost_INR,Revenue_Generated_INR,Is_Renewed,Team_Size,Feedback_Score,Project_Month,Profit_INR,ROI,Project_Size,Feedback_Level,Renewed_Flag,Client_Success_Score
Client_192,E-commerce,India,Cloud Testing,313,482535,1469106,Yes,19,4,Jul,986571,2.0445584258136718,Long-term,Low,1,1.2378233703254686
Client_189,Insurance,UAE,Test Automation,314,386521,282658,Yes,7,6,Nov,-103863,-0.2687124373578667,Long-term,Low,1,0.3725150250568533
Client_140,Healthcare,UK,API Testing,102,707325,1288742,Yes,15,10,Mar,581417,0.8219941328243735,Mid-term,High,1,0.9287976531297495
Client_155,Automotive,UK,Mobile Testing,93,331434,1885894,Yes,17,5,Jan,1554460,4.690104213810291,Mid-term,Low,1,2.326041685524116
Client_57,Healthcare,UK,Functional Testing,51,1435660,514056,Yes,9,7,Feb,-921604,-0.6419375060947579,Short-term,Medium,1,0.2532249975620968
Client_125,Insurance,Germany,Performance Testing,32,1054923,2234797,Yes,20,10,Jun,1179874,1.1184456116702357,Short-term,High,1,1.0473782446680944
Client_57,Banking,Singapore,Security Testing,323,1395472,1146743,No,17,9,Aug,-248729,-0.17824005067819348,Long-term,High,0,0.1987039797287226
Client_70,Automotive,UAE,API Testing,335,1049521,1708534,Yes,14,7,Mar,659013,0.6279178787275338,Long-term,Medium,1,0.7611671514910134
Client_112,E-commerce,USA,Mobile Testing,231,670706,2045432,Yes,15,5,Jan,1374726,2.0496700491720663,Long-term,Low,1,1.2698680196688266
Client_125,EdTech,USA,Performance Testing,305,1568997,1419316,Yes,9,7,Feb,-149681,-0.09539916264976925,Long-term,Medium,1,0.47184033494009225
Client_8,Insurance,UAE,Functional Testing,310,1406009,1056556,Yes,12,7,Sep,-349453,-0.24854250577343387,Long-term,Medium,1,0.41058299769062645
Client_100,Insurance,USA,Mobile Testing,73,1131790,2352430,No,5,10,Nov,1220640,1.0785039627492732,Short-term,High,0,0.7314015850997093
Client_87,EdTech,Singapore,Mobile Testing,186,493823,1418014,No,4,8,Jun,924191,1.8715025424089198,Long-term,Medium,0,0.988601016963568
Client_172,Banking,UK,API Testing,137,772438,884056,Yes,20,4,Oct,111618,0.14450091787302022,Mid-term,Low,1,0.47780036714920804
Client_174,Automotive,Australia,Performance Testing,206,140675,620732,Yes,13,6,Jul,480057,3.4125253243291276,Long-term,Low,1,1.845010129731651
Client_104,Retail,USA,Mobile Testing,138,419080,1719574,Yes,15,5,Mar,1300494,3.103211797270211,Mid-term,Low,1,1.6912847189080844
Client_186,Healthcare,Singapore,Security Testing,241,204085,306846,Yes,7,8,Nov,102761,0.5035205919102335,Long-term,Medium,1,0.7414082367640933
Client_43,E-commerce,UK,Test Automation,360,1221914,997662,Yes,19,10,Dec,-224252,-0.18352519080720903,Long-term,High,1,0.5265899236771163
Client_120,Banking,Germany,DevOps QA,292,146411,538409,Yes,20,5,Jul,391998,2.677380797890869,Long-term,Low,1,1.5209523191563474
Client_33,Telecom,Germany,Functional Testing,102,489939,2011323,Yes,12,6,Apr,1521384,3.105251878295053,Mid-term,Low,1,1.7221007513180213
Client_160,Automotive,UAE,Functional Testing,112,314483,2272295,Yes,9,9,Jan,1957812,6.225493905870906,Mid-term,High,1,3.060197562348362
Client_137,E-commerce,UAE,Performance Testing,124,691637,254584,No,5,4,Feb,-437053,-0.6319109590724614,Mid-term,Low,0,-0.13276438362898457
Client_7,Retail,Australia,Mobile Testing,143,664543,2174436,Yes,19,7,Apr,1509893,2.2720772019267375,Mid-term,Medium,1,1.418830880770695
Client_101,Insurance,Australia,DevOps QA,345,362226,2247379,No,20,10,Jul,1885153,5.204355844141503,Long-term,High,0,2.381742337656601
Client_152,Telecom,Singapore,Performance Testing,159,1599874,796249,Yes,12,9,Aug,-803625,-0.5023051815330457,Mid-term,High,1,0.3690779273867817
Client_145,Insurance,Germany,Test Automation,129,1019426,947805,Yes,19,10,May,-71621,-0.07025620300051205,Mid-term,High,1,0.5718975187997952
Client_170,Banking,Germany,Test Automation,88,1624854,1576549,Yes,13,6,Dec,-48305,-0.029728824866726487,Short-term,Low,1,0.46810847005330936
Client_7,E-commerce,Germany,Cloud Testing,122,117205,2177828,No,8,6,Oct,2060623,17.581357450620708,Mid-term,Low,0,7.212542980248283
Client_22,EdTech,Singapore,Security Testing,320,588239,2346254,No,3,5,Mar,1758015,2.988606671777968,Long-term,Low,0,1.3454426687111871
Client_165,Banking,Singapore,Cloud Testing,57,289156,1451738,Yes,3,7,Nov,1162582,4.020604794643722,Short-term,Medium,1,2.118241917857489
Client_110,E-commerce,USA,API Testing,311,416006,1522954,Yes,20,7,Dec,1106948,2.660894314024317,Long-term,Medium,1,1.574357725609727
Client_35,Telecom,Germany,Cloud Testing,266,130880,751022,No,11,9,Jul,620142,4.738248777506112,Long-term,High,0,2.165299511002445
Client_119,Healthcare,Australia,Security Testing,360,1135111,562096,No,10,10,Dec,-573015,-0.5048096617863803,Long-term,High,0,0.09807613528544784
Client_47,Banking,UAE,Cloud Testing,311,555476,2314875,No,12,7,Nov,1759399,3.1673717676371256,Long-term,Medium,0,1.4769487070548504
Client_13,Telecom,USA,Mobile Testing,67,817043,2988358,No,16,10,Nov,2171315,2.657528428736309,Short-term,High,0,1.3630113714945236
Client_67,Insurance,USA,Cloud Testing,178,981313,706656,No,19,10,Feb,-274657,-0.27988725309865453,Mid-term,High,0,0.18804509876053815
Client_98,Telecom,Germany,Performance Testing,64,753423,1010617,Yes,6,9,Aug,257194,0.34136733282631404,Short-term,High,1,0.7065469331305256
Client_84,Automotive,UK,Security Testing,158,1747785,303312,No,4,8,Nov,-1444473,-0.8264592040783049,Mid-term,Medium,0,-0.09058368163132197
Client_55,Insurance,Singapore,Functional Testing,80,1776594,2076730,Yes,14,6,Jul,300136,0.16893899225146544,Short-term,Low,1,0.5475755969005862
Client_117,Telecom,USA,API Testing,131,1145211,1775662,Yes,11,6,May,630451,0.5505107792363154,Mid-term,Low,1,0.7002043116945262
Client_84,Retail,UK,Security Testing,327,878876,2340873,Yes,19,8,Nov,1461997,1.663484951233166,Long-term,Medium,1,1.2053939804932665
Client_87,Banking,Germany,Performance Testing,279,1072416,635851,Yes,14,4,Nov,-436565,-0.40708549667293287,Long-term,Low,1,0.25716580133082684
Client_195,Telecom,India,Test Automation,199,1561578,167238,Yes,6,8,Aug,-1394340,-0.8929044850785551,Long-term,Medium,1,0.18283820596857792
Client_98,Telecom,UK,DevOps QA,212,1759737,1454350,Yes,4,10,Jun,-305387,-0.17354127349711918,Long-term,High,1,0.5305834906011523
Client_72,Retail,India,Test Automation,95,166557,334675,Yes,6,4,Jan,168118,1.0093721668858109,Mid-term,Low,1,0.8237488667543245
Client_193,EdTech,Australia,Mobile Testing,365,792581,2642622,No,17,5,Feb,1850041,2.334198018877566,Long-term,Low,0,1.0836792075510264
Client_108,EdTech,Australia,DevOps QA,150,268240,515222,Yes,12,5,Feb,246982,0.9207500745600954,Mid-term,Low,1,0.8183000298240382
Client_65,Retail,India,Performance Testing,81,1869044,1547918,No,3,6,Feb,-321126,-0.17181296962511317,Short-term,Low,0,0.11127481214995473
Client_21,Retail,Australia,Performance Testing,175,1674058,2108219,Yes,17,8,Feb,434161,0.2593464503619349,Mid-term,Medium,1,0.6437385801447739
Client_121,Insurance,Germany,Mobile Testing,347,406368,343524,Yes,13,9,Aug,-62844,-0.15464800377982518,Long-term,High,1,0.5081407984880699
Client_5,EdTech,India,API Testing,65,217520,582444,No,10,10,Nov,364924,1.6776572269216623,Short-term,High,0,0.9710628907686649
Client_192,Banking,Australia,Cloud Testing,129,658898,2333461,Yes,20,8,Nov,1674563,2.5414601349526027,Mid-term,Medium,1,1.5565840539810412
Client_139,Healthcare,India,API Testing,192,1726662,2913980,Yes,10,8,Sep,1187318,0.6876377658163555,Long-term,Medium,1,0.8150551063265423
Client_14,Automotive,Singapore,Performance Testing,278,922968,1460639,Yes,14,8,Apr,537671,0.582545657054199,Long-term,Medium,1,0.7730182628216795
Client_90,Banking,USA,Performance Testing,260,249704,244289,Yes,12,10,Jan,-5415,-0.02168567584019479,Long-term,High,1,0.591325729663922
Client_58,Automotive,Australia,Mobile Testing,198,1239156,2572461,Yes,12,7,Oct,1333305,1.0759783271839864,Long-term,Medium,1,0.9403913308735945
Client_167,Banking,Germany,Security Testing,345,1085969,1459222,Yes,7,7,Oct,373253,0.34370502288739363,Long-term,Medium,1,0.6474820091549573
Client_18,Telecom,USA,Test Automation,186,480850,2829534,No,15,5,Oct,2348684,4.884442133721535,Long-term,Low,0,2.1037768534886143
Client_200,Healthcare,India,Cloud Testing,329,503056,1030156,Yes,19,7,Aug,527100,1.0477958716325817,Long-term,Medium,1,0.9291183486530328
Client_167,E-commerce,Germany,API Testing,108,1978416,1495869,No,10,4,May,-482547,-0.24390573064512217,Mid-term,Low,0,0.022437707741951127
Client_11,EdTech,USA,Cloud Testing,319,1864835,991190,Yes,6,8,Dec,-873645,-0.46848380687835656,Long-term,Medium,1,0.35260647724865735
Client_194,Healthcare,India,API Testing,320,624454,957594,Yes,13,7,Dec,333140,0.5334900569137199,Long-term,Medium,1,0.7233960227654879
Client_8,Banking,USA,Test Automation,216,1813898,1351950,Yes,19,5,Feb,-461948,-0.25467143135942594,Long-term,Low,1,0.3481314274562296
Client_64,Automotive,UK,Performance Testing,191,900225,1310352,Yes,9,7,Oct,410127,0.4555827709739232,Long-term,Medium,1,0.6922331083895692
Client_52,Healthcare,Singapore,Mobile Testing,249,1836970,2382526,Yes,14,4,Mar,545556,0.29698688601338075,Long-term,Low,1,0.5387947544053523
Client_6,Telecom,UAE,Functional Testing,116,126456,1488611,Yes,17,6,Jul,1362155,10.771770418169165,Mid-term,Low,1,4.788708167267666
Client_160,Banking,India,Functional Testing,32,355771,2000173,Yes,6,8,Aug,1644402,4.622079933440331,Short-term,Medium,1,2.3888319733761323
Client_40,Telecom,UK,Cloud Testing,190,1710918,2964898,Yes,7,7,Nov,1253980,0.732928170724722,Long-term,Medium,1,0.8031712682898888
Client_62,Healthcare,Germany,DevOps QA,156,1598797,643463,Yes,16,9,Dec,-955334,-0.5975330201395174,Mid-term,High,1,0.33098679194419306
Client_33,Insurance,Germany,DevOps QA,143,622111,1293594,No,16,6,Jul,671483,1.0793620431080626,Mid-term,Low,0,0.611744817243225
Client_122,Telecom,UK,DevOps QA,358,906979,776296,Yes,5,4,May,-130683,-0.14408602624757574,Long-term,Low,1,0.3623655895009697
Client_172,E-commerce,Singapore,Functional Testing,253,1717376,810586,Yes,5,5,Oct,-906790,-0.5280090090929418,Long-term,Low,1,0.23879639636282327
Client_30,E-commerce,Germany,Performance Testing,171,1028956,1297716,Yes,4,4,Mar,268760,0.2611967858683948,Mid-term,Low,1,0.5244787143473579
Client_145,EdTech,Singapore,Test Automation,214,618336,630081,Yes,16,9,Feb,11745,0.018994527247321844,Long-term,High,1,0.5775978108989288
Client_56,E-commerce,India,Cloud Testing,98,1646899,213991,Yes,7,8,Jun,-1432908,-0.8700642844521734,Mid-term,Medium,1,0.1919742862191306
Client_120,Telecom,India,Security Testing,199,170276,2762820,Yes,18,5,Feb,2592544,15.225539711996992,Long-term,Low,1,6.540215884798798
Client_180,Retail,UK,API Testing,275,517710,2497240,Yes,9,4,Dec,1979530,3.8236271271561297,Long-term,Low,1,1.949450850862452
Client_66,EdTech,UK,Test Automation,266,1066440,2306126,Yes,17,10,Sep,1239686,1.1624526461873148,Long-term,High,1,1.064981058474926
Client_197,EdTech,Singapore,Mobile Testing,258,1642083,579393,Yes,5,9,Mar,-1062690,-0.6471597355310298,Long-term,High,1,0.3111361057875881
Client_95,Telecom,India,Test Automation,213,1716895,1016448,Yes,14,8,Jul,-700447,-0.40797311425567667,Long-term,Medium,1,0.3768107542977293
Client_43,Healthcare,India,Cloud Testing,186,297049,2425530,Yes,19,7,Dec,2128481,7.165420519846894,Long-term,Medium,1,3.3761682079387576
Client_156,Insurance,UK,Performance Testing,279,1192907,1619340,No,15,4,Jan,426433,0.35747380139440876,Long-term,Low,0,0.2629895205577635
Client_156,E-commerce,Germany,DevOps QA,312,1496719,2454206,Yes,20,5,Jul,957487,0.6397239562001952,Long-term,Low,1,0.7058895824800782
Client_192,Insurance,UAE,Security Testing,85,537145,1485822,Yes,19,5,Sep,948677,1.766146943562725,Short-term,Low,1,1.15645877742509
Client_184,E-commerce,UK,Functional Testing,119,1091587,1286874,Yes,15,4,Sep,195287,0.17890191070432315,Mid-term,Low,1,0.49156076428172923
Client_30,Retail,UAE,Performance Testing,360,916049,743732,No,11,7,Sep,-172317,-0.18810893303742485,Long-term,Medium,0,0.13475642678503005
Client_200,Healthcare,India,Test Automation,340,1529088,1338110,No,18,6,Aug,-190978,-0.12489667043361795,Long-term,Low,0,0.1300413318265528
Client_42,Telecom,UK,Functional Testing,71,754540,2557878,Yes,16,5,Feb,1803338,2.3899833010841043,Short-term,Low,1,1.4059933204336417
Client_80,Insurance,Australia,API Testing,173,777512,1176870,Yes,17,5,Sep,399358,0.513635802405622,Mid-term,Low,1,0.6554543209622488
Client_28,Insurance,Germany,DevOps QA,101,432632,868379,Yes,18,6,Oct,435747,1.0072001146470904,Mid-term,Low,1,0.8828800458588362
Client_149,Telecom,Germany,Performance Testing,305,1419453,448814,No,16,9,Sep,-970639,-0.6838120036380211,Long-term,High,0,-0.0035248014552084483
Client_7,Healthcare,Singapore,Security Testing,130,1627223,1456012,No,8,8,Dec,-171211,-0.10521667896778746,Mid-term,Medium,0,0.197913328412885
Client_80,Healthcare,Australia,Performance Testing,164,188470,2722210,Yes,7,4,Nov,2533740,13.443731097787447,Mid-term,Low,1,5.797492439114979
Client_148,EdTech,USA,DevOps QA,350,1661800,1570773,No,19,7,Feb,-91027,-0.054776146347334215,Long-term,Medium,0,0.1880895414610663
Client_174,E-commerce,India,Cloud Testing,69,1252552,2417344,No,7,4,Apr,1164792,0.9299350446129183,Short-term,Low,0,0.49197401784516737
Client_97,Retail,India,Security Testing,68,1192461,2010793,Yes,18,6,Nov,818332,0.6862547286661786,Short-term,Low,1,0.7545018914664714
Client_102,EdTech,UK,Security Testing,39,356149,362761,No,17,8,Feb,6612,0.018565263415031348,Short-term,Medium,0,0.24742610536601253
Client_184,Telecom,USA,DevOps QA,289,631235,695569,Yes,7,4,Mar,64334,0.10191766933075637,Long-term,Low,1,0.4607670677323025
Client_51,EdTech,USA,Performance Testing,353,1109211,271604,No,19,5,Oct,-837607,-0.7551376609139289,Long-term,Low,0,-0.15205506436557156
Client_20,Banking,USA,Cloud Testing,45,1439073,2124408,No,19,6,Dec,685335,0.47623365875115437,Short-term,Low,0,0.37049346350046175
Client_152,Telecom,UK,API Testing,327,726656,2983235,No,6,10,Mar,2256579,3.105429529240796,Long-term,High,0,1.5421718116963186
Client_177,E-commerce,UK,Mobile Testing,326,516753,361627,No,9,7,Jan,-155126,-0.30019370956724006,Long-term,Medium,0,0.08992251617310396
Client_161,Healthcare,UAE,Cloud Testing,237,855869,594289,Yes,17,7,Sep,-261580,-0.3056308851004067,Long-term,Medium,1,0.3877476459598373
Client_63,Banking,Australia,Mobile Testing,332,1961263,1758933,Yes,18,5,Aug,-202330,-0.10316311478878662,Long-term,Low,1,0.40873475408448534
Client_27,Insurance,UAE,API Testing,138,209235,375653,Yes,4,4,Jun,166418,0.7953640643295816,Mid-term,Low,1,0.7381456257318326
Client_179,E-commerce,UAE,Security Testing,48,1911221,511211,Yes,8,5,Feb,-1400010,-0.7325212521210263,Short-term,Low,1,0.15699149915158947
Client_198,Telecom,Australia,Test Automation,312,1498160,1938726,Yes,20,8,Jan,440566,0.2940713942436055,Long-term,Medium,1,0.6576285576974421
Client_78,Retail,Singapore,DevOps QA,163,556735,1793818,No,14,7,Mar,1237083,2.222032026008783,Mid-term,Medium,0,1.0988128104035133
Client_176,Banking,India,Security Testing,308,336828,900709,No,6,7,Oct,563881,1.6740918213450189,Long-term,Medium,0,0.8796367285380076
Client_154,Retail,UAE,Security Testing,306,594856,2650314,Yes,16,9,Apr,2055458,3.455387522358352,Long-term,High,1,1.952155008943341
Client_31,EdTech,Singapore,DevOps QA,271,1427306,2636199,Yes,6,4,Nov,1208893,0.8469753507657083,Long-term,Low,1,0.7587901403062833
Client_145,Banking,Singapore,Functional Testing,364,1010502,2790191,Yes,6,7,Mar,1779689,1.761192951622065,Long-term,Medium,1,1.214477180648826
Client_11,Retail,UK,DevOps QA,106,780554,2019972,No,14,10,Feb,1239418,1.5878696413060467,Mid-term,High,0,0.9351478565224187
Client_89,Insurance,USA,Test Automation,217,131599,2735013,Yes,12,5,Sep,2603414,19.782931481242258,Long-term,Low,1,8.363172592496904
Client_137,Automotive,Germany,API Testing,230,450980,1641596,Yes,4,5,May,1190616,2.6400638609250966,Long-term,Low,1,1.5060255443700385
Client_110,Telecom,USA,Performance Testing,144,1765957,1460471,Yes,19,10,Jan,-305486,-0.1729860919603365,Mid-term,High,1,0.5308055632158654
Client_170,Telecom,UAE,Performance Testing,331,679023,1543901,Yes,7,5,Feb,864878,1.2737094325229041,Long-term,Low,1,0.9594837730091617
Client_95,E-commerce,Germany,Mobile Testing,178,1326198,981089,Yes,6,6,Feb,-345109,-0.2602243405584988,Mid-term,Low,1,0.3759102637766005
Client_18,Banking,Australia,Cloud Testing,98,350923,2963833,Yes,14,7,Sep,2612910,7.445821448009962,Mid-term,Medium,1,3.488328579203985
Client_130,Retail,Australia,Functional Testing,267,930070,2387597,No,12,10,May,1457527,1.5671153784123775,Long-term,High,0,0.9268461513649511
Client_166,EdTech,India,Test Automation,286,1754954,479444,Yes,14,9,Jun,-1275510,-0.7268053749556969,Long-term,High,1,0.27927785001772126
Client_88,Telecom,Germany,Cloud Testing,291,609795,2103267,Yes,12,9,Sep,1493472,2.4491378250067646,Long-term,High,1,1.549655130002706
Client_4,Telecom,Australia,Cloud Testing,76,118727,2531480,Yes,12,7,Mar,2412753,20.321856022640173,Short-term,Medium,1,8.638742409056071
Client_108,EdTech,Germany,Security Testing,233,188066,702789,Yes,18,5,Jul,514723,2.736927461635809,Long-term,Low,1,1.5447709846543236
Client_126,Insurance,Australia,Functional Testing,216,1318606,539718,No,3,8,Nov,-778888,-0.5906904716041032,Long-term,Medium,0,0.003723811358358725
Client_28,Retail,India,Security Testing,287,1743066,2114091,Yes,7,8,Jan,371025,0.21285768869337132,Long-term,Medium,1,0.6251430754773486
Client_111,Telecom,India,DevOps QA,35,1548610,557950,No,7,6,Apr,-990660,-0.6397091585357191,Short-term,Low,0,-0.07588366341428765
Client_93,E-commerce,Singapore,Performance Testing,152,1096714,2060858,Yes,16,8,May,964144,0.8791207188018024,Mid-term,Medium,1,0.891648287520721
Client_163,Telecom,Singapore,Cloud Testing,344,1543693,1451877,Yes,4,5,Jan,-91816,-0.05947814753322066,Long-term,Low,1,0.4262087409867117
Client_118,Healthcare,Singapore,Test Automation,114,1350347,2852887,No,12,8,Sep,1502540,1.11270658578869,Mid-term,Medium,0,0.685082634315476
Client_182,Automotive,UK,API Testing,293,425041,2102014,Yes,12,9,May,1676973,3.94543820478495,Long-term,High,1,2.14817528191398
Client_40,Insurance,Singapore,Performance Testing,101,878879,2123612,No,9,9,Nov,1244733,1.416273457438396,Mid-term,High,0,0.8365093829753584
Client_112,Banking,India,Security Testing,258,1716478,1121795,No,8,7,Sep,-594683,-0.34645535800633626,Long-term,Medium,0,0.07141785679746548
Client_46,Retail,Germany,API Testing,111,287652,1088661,No,18,6,Aug,801009,2.784646030620333,Mid-term,Low,0,1.2938584122481331
Client_188,EdTech,India,API Testing,121,621608,752812,No,3,5,Mar,131204,0.21107192957619594,Mid-term,Low,0,0.2344287718304784
Client_134,E-commerce,Germany,Functional Testing,319,430717,2737642,Yes,6,4,Oct,2306925,5.3560110234794545,Long-term,Low,1,2.5624044093917817
Client_167,Insurance,USA,Functional Testing,319,1148406,1232351,Yes,20,5,Aug,83945,0.07309697093188297,Long-term,Low,1,0.4792387883727532
Client_70,Healthcare,India,API Testing,104,291682,1674417,Yes,14,7,Dec,1382735,4.740556496458472,Mid-term,Medium,1,2.4062225985833887
Client_158,Healthcare,Singapore,Test Automation,277,1538530,1794489,Yes,5,4,Jun,255959,0.16636594671537117,Long-term,Low,1,0.4865463786861485
Client_138,EdTech,Australia,Cloud Testing,213,1397392,919038,Yes,4,10,Sep,-478354,-0.34231912018961036,Long-term,High,1,0.46307235192415586
Client_199,Automotive,Singapore,Performance Testing,50,809722,2939969,Yes,16,7,Jun,2130247,2.630837497313893,Short-term,Medium,1,1.5623349989255573
Client_124,Healthcare,Germany,Cloud Testing,142,1692913,1535495,Yes,18,8,Oct,-157418,-0.09298646770389264,Mid-term,Medium,1,0.5028054129184429
Client_120,EdTech,Australia,Functional Testing,279,1410997,1512146,Yes,12,10,Sep,101149,0.0716861906864437,Long-term,High,1,0.6286744762745775
Client_112,Automotive,UAE,API Testing,148,225938,2051206,Yes,17,5,Sep,1825268,8.078623339146137,Mid-term,Low,1,3.681449335658455
Client_188,Insurance,UK,DevOps QA,62,225357,2194751,Yes,13,8,Apr,1969394,8.738996348016702,Short-term,Medium,1,4.03559853920668
Client_152,Retail,Australia,Mobile Testing,165,845574,276936,No,15,6,Dec,-568638,-0.672487564660219,Mid-term,Low,0,-0.08899502586408758
Client_69,Insurance,India,Performance Testing,219,1451771,424161,No,18,8,Feb,-1027610,-0.7078320203392959,Long-term,Medium,0,-0.0431328081357184
Client_83,EdTech,UK,Performance Testing,149,422790,2143696,No,7,7,Nov,1720906,4.070356441732302,Mid-term,Medium,0,1.8381425766929207
Client_63,Retail,India,Cloud Testing,51,1570791,623482,Yes,7,7,Jan,-947309,-0.6030776850644038,Short-term,Medium,1,0.2687689259742384
Client_23,EdTech,USA,Cloud Testing,135,1224814,1624049,Yes,19,7,Apr,399235,0.32595561448513816,Mid-term,Medium,1,0.6403822457940553
Client_72,Insurance,USA,Mobile Testing,295,1759825,2157612,Yes,17,8,Jan,397787,0.2260378162601395,Long-term,Medium,1,0.6304151265040558
Client_116,Telecom,Australia,DevOps QA,214,325216,2084587,Yes,17,4,Apr,1759371,5.409853758732658,Long-term,Low,1,2.583941503493063
Client_63,Telecom,Germany,Security Testing,228,363879,866393,No,17,9,Mar,502514,1.3809920330659367,Long-term,High,0,0.8223968132263747
Client_193,Insurance,UK,Test Automation,270,1123080,1333873,Yes,7,4,May,210793,0.1876918830359369,Long-term,Low,1,0.4950767532143747
Client_119,Healthcare,Singapore,Cloud Testing,262,587954,1612199,Yes,13,6,Apr,1024245,1.7420495480938984,Long-term,Low,1,1.1768198192375594
Client_146,Healthcare,UAE,Performance Testing,53,764250,2685206,Yes,5,9,Mar,1920956,2.513517827935885,Short-term,High,1,1.575407131174354
Client_157,Retail,India,Cloud Testing,50,1270945,2560375,Yes,16,7,Oct,1289430,1.0145442957799118,Short-term,Medium,1,0.9158177183119647
Client_172,Retail,India,API Testing,362,1753734,684329,No,15,6,Sep,-1069405,-0.6097874592155937,Long-term,Low,0,-0.06391498368623752
Client_98,Telecom,Germany,API Testing,195,1451920,2280495,No,10,9,Apr,828575,0.5706753815637226,Long-term,High,0,0.498270152625489
Client_87,Automotive,UAE,Performance Testing,82,1686909,581728,Yes,15,10,Oct,-1105181,-0.655151522696245,Short-term,High,1,0.337939390921502
Client_8,Insurance,UK,Performance Testing,296,828378,1851570,No,13,9,Jun,1023192,1.2351752460833099,Long-term,High,0,0.764070098433324
Client_127,Automotive,UK,Performance Testing,354,1789309,598712,No,20,10,May,-1190597,-0.6653948535440217,Long-term,High,0,0.03384205858239131
Client_84,Retail,Germany,DevOps QA,170,1970231,1516796,No,4,6,Mar,-453435,-0.23014306444269733,Mid-term,Low,0,0.08794277422292106
Client_47,Automotive,India,Mobile Testing,164,1020060,2482661,Yes,17,7,Dec,1462601,1.4338382055957493,Mid-term,Medium,1,1.0835352822382998
Client_125,EdTech,USA,Cloud Testing,326,1637608,2873996,Yes,11,8,Oct,1236388,0.754996311693641,Long-term,Medium,1,0.8419985246774564
Client_55,Banking,Australia,DevOps QA,308,504677,447476,No,5,10,Jul,-57201,-0.1133418007953602,Long-term,High,0,0.2546632796818559
Client_91,Telecom,UAE,Cloud Testing,321,144780,1417175,No,8,10,Feb,1272395,8.788472164663627,Long-term,High,0,3.815388865865451
Client_67,Telecom,India,Security Testing,119,1545461,2384496,Yes,3,10,Sep,839035,0.542902732582705,Mid-term,High,1,0.8171610930330819
Client_88,EdTech,USA,Security Testing,222,892238,2083468,Yes,12,5,May,1191230,1.3351034141114815,Long-term,Low,1,0.9840413656445925
Client_72,Retail,UK,Test Automation,364,851131,1831146,Yes,20,7,May,980015,1.1514267486438632,Long-term,Medium,1,0.9705706994575454
Client_153,Insurance,USA,API Testing,223,1619175,2626887,Yes,6,5,Jul,1007712,0.6223613877437584,Long-term,Low,1,0.6989445550975033
Client_180,Insurance,Australia,DevOps QA,217,382553,1884101,Yes,20,5,Nov,1501548,3.925071820113814,Long-term,Low,1,2.0200287280455256
Client_71,Healthcare,Australia,Cloud Testing,330,625748,1150657,Yes,5,8,Mar,524909,0.8388504637649661,Long-term,Medium,1,0.8755401855059866
Client_143,E-commerce,Germany,API Testing,364,1984633,2754137,No,9,9,Jul,769504,0.38773113215390453,Long-term,High,0,0.42509245286156183
Client_3,EdTech,Australia,Cloud Testing,69,182813,1172114,Yes,20,7,Aug,989301,5.411546224830838,Short-term,Medium,1,2.674618489932335
Client_133,E-commerce,Singapore,Test Automation,294,1117752,2448264,No,4,7,Feb,1330512,1.1903463380069998,Long-term,Medium,0,0.6861385352028
Client_49,E-commerce,India,Cloud Testing,158,1581902,816979,No,19,7,May,-764923,-0.4835463890936354,Mid-term,Medium,0,0.016581444362545827
Client_22,Insurance,UAE,Mobile Testing,222,1017504,2173225,Yes,9,9,Nov,1155721,1.1358392694279336,Long-term,High,1,1.0243357077711734
Client_62,Retail,USA,Functional Testing,144,1272359,1759842,Yes,18,5,Jul,487483,0.3831332194765785,Mid-term,Low,1,0.6032532877906314
Client_185,Telecom,UK,Test Automation,294,718061,427075,Yes,19,9,Dec,-290986,-0.4052385521564324,Long-term,High,1,0.40790457913742706
Client_105,Insurance,USA,Security Testing,237,1238195,1579058,Yes,3,8,Mar,340863,0.27529024103634725,Long-term,Medium,1,0.6501160964145389
Client_126,EdTech,UK,DevOps QA,210,1561794,1023414,Yes,6,4,Sep,-538380,-0.3447189578138986,Long-term,Low,1,0.28211241687444055
Client_143,EdTech,Australia,Mobile Testing,206,1127797,2628708,Yes,20,7,Apr,1500911,1.3308343611483273,Long-term,Medium,1,1.0423337444593308
Client_195,Telecom,Australia,Test Automation,279,497988,1958367,Yes,8,9,Feb,1460379,2.932558615870262,Long-term,High,1,1.743023446348105
Client_62,Retail,Singapore,Mobile Testing,276,1288459,1976005,No,3,4,Nov,687546,0.5336188423535402,Long-term,Low,0,0.33344753694141605
Client_177,Retail,Germany,DevOps QA,339,491384,2529056,Yes,11,5,Dec,2037672,4.146801686664604,Long-term,Low,1,2.108720674665842
Client_122,Retail,UK,DevOps QA,33,1240054,1585294,Yes,9,10,May,345240,0.27840723065285866,Short-term,High,1,0.7113628922611435
Client_166,E-commerce,UAE,DevOps QA,286,829105,2433911,Yes,10,5,Nov,1604806,1.9355883754168652,Long-term,Low,1,1.2242353501667462
Client_183,Banking,Singapore,Security Testing,101,778807,1140503,Yes,17,6,Dec,361696,0.46442314976624505,Mid-term,Low,1,0.6657692599064979
Client_126,Insurance,Australia,Performance Testing,255,1635959,875973,Yes,5,9,Nov,-759986,-0.46455076196897355,Long-term,High,1,0.3841796952124106
